ST,Seat Name Mm,_Id (Hluttawseats.Csv),Party Name Pretty Mm,Uec Party Id,% of Total Valid Total Votes
Kayin,သံတောင်ကြီး မဲဆန္ဒနယ်,5f3f901b97d7fe284063b08a,ဖလုံ-စဝေါ်ဒီမိုကရက်တစ်ပါတီ,5f3f9035c749de0ddc9de04a,8.252005518%
Kayin,လှိုင်းဘွဲ့ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b088,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,5f3f9035c749de0ddc9de02e,14.237965550%
Kayin,လှိုင်းဘွဲ့ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b088,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,5f3f9035c749de0ddc9de04c,31.752909136%
Kayin,လှိုင်းဘွဲ့ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b088,ဖလုံ-စဝေါ်ဒီမိုကရက်တစ်ပါတီ,5f3f9035c749de0ddc9de04a,54.009125314%
Kayin,မြဝတီ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b08b,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,5f3f9035c749de0ddc9de04c,
Kayin,ဘားအံ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b087,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,5f3f9035c749de0ddc9de02e,23.398908491%
Kayin,ဘားအံ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b087,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,5f3f9035c749de0ddc9de04c,38.242585777%
Kayin,ဘားအံ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b087,ဖလုံ-စဝေါ်ဒီမိုကရက်တစ်ပါတီ,5f3f9035c749de0ddc9de04a,38.358505733%
Kayin,ဖာပွန် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b089,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,5f3f9035c749de0ddc9de02e,36.333497053%
Kayin,ဖာပွန် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b089,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,5f3f9035c749de0ddc9de04c,63.666502947%
Kayin,ကော့ကရိတ် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b08c,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,5f3f9035c749de0ddc9de02e,30.095547487%
Kayin,ကော့ကရိတ် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b08c,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,5f3f9035c749de0ddc9de04c,44.379896809%
Kayin,ကော့ကရိတ် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b08c,မွန်ဒေသလုံးဆိုင်ရာဒီမိုကရေစီပါတီ,5f3f9035c749de0ddc9de039,25.524555704%
Kayin,ကြာအင်းဆိပ်ကြီး မဲဆန္ဒနယ်,5f3f901b97d7fe284063b08d,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,5f3f9035c749de0ddc9de02e,27.995018680%
Kayin,ကြာအင်းဆိပ်ကြီး မဲဆန္ဒနယ်,5f3f901b97d7fe284063b08d,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,5f3f9035c749de0ddc9de04c,72.004981320%
Magway,အောင်လံ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0f2,၈၈ မျိုးဆက်ကျောင်းသားလူငယ်များ (ပြည်ထောင်စုမြန်မာနိုင်ငံ) ပါတီ,5f3f9035c749de0ddc9de03d,17.925833679%
Magway,အောင်လံ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0f2,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,5f3f9035c749de0ddc9de02e,18.107252126%
Magway,အောင်လံ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0f2,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,5f3f9035c749de0ddc9de04c,63.966914195%
Magway,သရက် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0ed,ညီညွတ်သောဒီမိုကရက်တစ်ပါတီ,5f3f9035c749de0ddc9de03c,3.918055658%
Magway,သရက် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0ed,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,5f3f9035c749de0ddc9de02e,21.408326603%
Magway,သရက် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0ed,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,5f3f9035c749de0ddc9de04c,74.673617740%
Magway,ရေနံချောင်း မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0e3,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,5f3f9035c749de0ddc9de02e,15.976298517%
Magway,ရေနံချောင်း မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0e3,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,5f3f9035c749de0ddc9de04c,62.524457766%
Magway,ရေနံချောင်း မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0e3,ပြည်ထောင်စုမြန်မာနိုင်ငံအမျိုးသားနိုင်ငံရေးအဖွဲ့ချုပ်ပါတီ,5f3f9035c749de0ddc9de03e,1.253070230%
Magway,ရေနံချောင်း မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0e3,အမျိုးသားဒီမိုကရေစီအင်အားစုပါတီ,5f3f9035c749de0ddc9de052,20.246173487%
Magway,ရေစကြို မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0f4,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,5f3f9035c749de0ddc9de02e,10.518491551%
Magway,ရေစကြို မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0f4,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,5f3f9035c749de0ddc9de04c,76.716422439%
Magway,ရေစကြို မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0f4,ပြည်ထောင်စုမြန်မာနိုင်ငံအမျိုးသားနိုင်ငံရေးအဖွဲ့ချုပ်ပါတီ,5f3f9035c749de0ddc9de03e,12.765086011%
Magway,မြို့သစ် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0e6,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,5f3f9035c749de0ddc9de02e,18.962515363%
Magway,မြို့သစ် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0e6,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,5f3f9035c749de0ddc9de04c,60.152089308%
Magway,မြို့သစ် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0e6,ပြည်ထောင်စုမြန်မာနိုင်ငံအမျိုးသားနိုင်ငံရေးအဖွဲ့ချုပ်ပါတီ,5f3f9035c749de0ddc9de03e,4.633090946%
Magway,မြို့သစ် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0e6,အမျိုးသားဒီမိုကရေစီအင်အားစုပါတီ,5f3f9035c749de0ddc9de052,16.252304383%
Magway,မြိုင် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0f5,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,5f3f9035c749de0ddc9de02e,6.536102868%
Magway,မြိုင် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0f5,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,5f3f9035c749de0ddc9de04c,86.388130564%
Magway,မြိုင် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0f5,ပြည်ထောင်စုမြန်မာနိုင်ငံအမျိုးသားနိုင်ငံရေးအဖွဲ့ချုပ်ပါတီ,5f3f9035c749de0ddc9de03e,7.075766568%
Magway,မင်းလှ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0f0,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,5f3f9035c749de0ddc9de02e,41.448547398%
Magway,မင်းလှ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0f0,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,5f3f9035c749de0ddc9de04c,58.551452602%
Magway,မင်းဘူး မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0e8,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,5f3f9035c749de0ddc9de02e,24.422712934%
Magway,မင်းဘူး မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0e8,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,5f3f9035c749de0ddc9de04c,66.614090431%
Magway,မင်းဘူး မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0e8,အမျိုးသားဒီမိုကရေစီအင်အားစုပါတီ,5f3f9035c749de0ddc9de052,8.963196635%
Magway,မင်းတုန်း မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0ef,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,5f3f9035c749de0ddc9de02e,22.743149506%
Magway,မင်းတုန်း မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0ef,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,5f3f9035c749de0ddc9de04c,63.641954051%
Magway,မင်းတုန်း မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0ef,အမျိုးသားဒီမိုကရေစီအင်အားစုပါတီ,5f3f9035c749de0ddc9de052,13.614896443%
Magway,မကွေး မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0e2,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,5f3f9035c749de0ddc9de02e,13.976291715%
Magway,မကွေး မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0e2,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,5f3f9035c749de0ddc9de04c,68.869990981%
Magway,မကွေး မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0e2,ပြည်ထောင်စုမြန်မာနိုင်ငံအမျိုးသားနိုင်ငံရေးအဖွဲ့ချုပ်ပါတီ,5f3f9035c749de0ddc9de03e,6.679551604%
Magway,မကွေး မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0e2,အမျိုးသားဒီမိုကရေစီအင်အားစုပါတီ,5f3f9035c749de0ddc9de052,10.474165700%
Magway,ပေါက် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0f6,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,5f3f9035c749de0ddc9de02e,17.696034942%
Magway,ပေါက် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0f6,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,5f3f9035c749de0ddc9de04c,65.112946154%
Magway,ပေါက် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0f6,ပြည်ထောင်စုမြန်မာနိုင်ငံအမျိုးသားနိုင်ငံရေးအဖွဲ့ချုပ်ပါတီ,5f3f9035c749de0ddc9de03e,17.191018904%
Magway,ပွင့်ဖြူ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0e9,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,5f3f9035c749de0ddc9de02e,23.843702834%
Magway,ပွင့်ဖြူ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0e9,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,5f3f9035c749de0ddc9de04c,69.875342389%
Magway,ပွင့်ဖြူ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0e9,ပြည်ထောင်စုမြန်မာနိုင်ငံအမျိုးသားနိုင်ငံရေးအဖွဲ့ချုပ်ပါတီ,5f3f9035c749de0ddc9de03e,6.280954777%
Magway,ပခုက္ကူ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0f3,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,5f3f9035c749de0ddc9de02e,17.698186426%
Magway,ပခုက္ကူ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0f3,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,5f3f9035c749de0ddc9de04c,69.683350492%
Magway,ပခုက္ကူ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0f3,ပြည်ထောင်စုမြန်မာနိုင်ငံအမျိုးသားနိုင်ငံရေးအဖွဲ့ချုပ်ပါတီ,5f3f9035c749de0ddc9de03e,12.618463082%
Magway,နတ်မောက် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0e7,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,5f3f9035c749de0ddc9de02e,23.883338091%
Magway,နတ်မောက် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0e7,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,5f3f9035c749de0ddc9de04c,60.060900181%
Magway,နတ်မောက် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0e7,အမျိုးသားဒီမိုကရေစီအင်အားစုပါတီ,5f3f9035c749de0ddc9de052,16.055761728%
Magway,ထီးလင်း မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0f9,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,5f3f9035c749de0ddc9de02e,22.609666404%
Magway,ထီးလင်း မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0f9,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,5f3f9035c749de0ddc9de04c,47.757420541%
Magway,ထီးလင်း မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0f9,ပြည်ထောင်စုမြန်မာနိုင်ငံအမျိုးသားနိုင်ငံရေးအဖွဲ့ချုပ်ပါတီ,5f3f9035c749de0ddc9de03e,29.632913055%
Magway,တောင်တွင်းကြီး မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0e5,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,5f3f9035c749de0ddc9de02e,24.284652688%
Magway,တောင်တွင်းကြီး မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0e5,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,5f3f9035c749de0ddc9de04c,58.907845646%
Magway,တောင်တွင်းကြီး မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0e5,ပြည်ထောင်စုမြန်မာနိုင်ငံအမျိုးသားနိုင်ငံရေးအဖွဲ့ချုပ်ပါတီ,5f3f9035c749de0ddc9de03e,3.408385747%
Magway,တောင်တွင်းကြီး မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0e5,အမျိုးသားဒီမိုကရေစီအင်အားစုပါတီ,5f3f9035c749de0ddc9de052,13.399115919%
Magway,ဆော မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0fa,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,5f3f9035c749de0ddc9de02e,26.812336936%
Magway,ဆော မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0fa,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,5f3f9035c749de0ddc9de04c,46.342713381%
Magway,ဆော မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0fa,ပြည်ထောင်စုမြန်မာနိုင်ငံအမျိုးသားနိုင်ငံရေးအဖွဲ့ချုပ်ပါတီ,5f3f9035c749de0ddc9de03e,26.844949683%
Magway,ဆိပ်ဖြူ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0f7,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,5f3f9035c749de0ddc9de02e,54.826830660%
Magway,ဆိပ်ဖြူ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0f7,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,5f3f9035c749de0ddc9de04c,45.173169340%
Magway,ဆင်ပေါင်ဝဲ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0f1,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,5f3f9035c749de0ddc9de02e,27.113807147%
Magway,ဆင်ပေါင်ဝဲ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0f1,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,5f3f9035c749de0ddc9de04c,72.886192853%
Magway,စေတုတ္တရာ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0ec,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,5f3f9035c749de0ddc9de02e,30.498598613%
Magway,စေတုတ္တရာ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0ec,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,5f3f9035c749de0ddc9de04c,69.501401387%
Magway,စလင်း မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0ea,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,5f3f9035c749de0ddc9de02e,21.416760101%
Magway,စလင်း မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0ea,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,5f3f9035c749de0ddc9de04c,46.260072758%
Magway,စလင်း မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0ea,အမျိုးသားနိုင်ငံရေးမဟာမိတ်များအဖွဲ့ချုပ်ပါတီ,5f3f9035c749de0ddc9de03f,32.323167141%
Magway,ငဖဲ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0eb,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,5f3f9035c749de0ddc9de02e,37.540689564%
Magway,ငဖဲ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0eb,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,5f3f9035c749de0ddc9de04c,62.459310436%
Magway,ဂန့်ဂေါ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0f8,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,5f3f9035c749de0ddc9de02e,15.474764006%
Magway,ဂန့်ဂေါ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0f8,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,5f3f9035c749de0ddc9de04c,46.929888652%
Magway,ဂန့်ဂေါ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0f8,ပြည်ထောင်စုမြန်မာနိုင်ငံအမျိုးသားနိုင်ငံရေးအဖွဲ့ချုပ်ပါတီ,5f3f9035c749de0ddc9de03e,3.911798229%
Magway,ဂန့်ဂေါ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0f8,အမျိုးသားဒီမိုကရေစီအင်အားစုပါတီ,5f3f9035c749de0ddc9de052,33.683549113%
Magway,ချောက် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0e4,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,5f3f9035c749de0ddc9de02e,18.689507749%
Magway,ချောက် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0e4,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,5f3f9035c749de0ddc9de04c,58.469409972%
Magway,ချောက် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0e4,အမျိုးသားဒီမိုကရေစီအင်အားစုပါတီ,5f3f9035c749de0ddc9de052,22.841082279%
Magway,ကံမ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0ee,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,5f3f9035c749de0ddc9de02e,11.972879114%
Magway,ကံမ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0ee,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,5f3f9035c749de0ddc9de04c,58.958987928%
Magway,ကံမ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0ee,အမျိုးသားဒီမိုကရေစီအင်အားစုပါတီ,5f3f9035c749de0ddc9de052,29.068132958%
Mandalay,အောင်မြေသာစံ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0fb,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,5f3f9035c749de0ddc9de02e,11.742560644%
Mandalay,အောင်မြေသာစံ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0fb,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,5f3f9035c749de0ddc9de04c,45.500376469%
Mandalay,အောင်မြေသာစံ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0fb,ဝံသာနု NLD (ပြည်ထောင်စု မြန်မာနိုင်ငံ),5f3f9035c749de0ddc9de042,4.034220491%
Mandalay,အောင်မြေသာစံ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0fb,ဝံသာနုဒီမိုကရက်တစ်ပါတီ,5f3f9035c749de0ddc9de042,4.034220491%
Mandalay,အောင်မြေသာစံ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0fb,အမျိုးသားဒီမိုကရေစီအင်အားစုပါတီ,5f3f9035c749de0ddc9de052,38.722842396%
Mandalay,အမရပူရ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b100,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,5f3f9035c749de0ddc9de02e,19.673542920%
Mandalay,အမရပူရ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b100,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,5f3f9035c749de0ddc9de04c,49.671365220%
Mandalay,အမရပူရ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b100,အမျိုးသားဒီမိုကရေစီအင်အားစုပါတီ,5f3f9035c749de0ddc9de052,30.655091859%
Mandalay,သာစည် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b115,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,5f3f9035c749de0ddc9de02e,12.216188311%
Mandalay,သာစည် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b115,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,5f3f9035c749de0ddc9de04c,69.434213270%
Mandalay,သာစည် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b115,အမျိုးသားဒီမိုကရေစီအင်အားစုပါတီ,5f3f9035c749de0ddc9de052,18.349598419%
Mandalay,သပိတ်ကျင်း မဲဆန္ဒနယ်,5f3f901b97d7fe284063b106,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,5f3f9035c749de0ddc9de02e,24.660982542%
Mandalay,သပိတ်ကျင်း မဲဆန္ဒနယ်,5f3f901b97d7fe284063b106,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,5f3f9035c749de0ddc9de04c,63.091758019%
Mandalay,သပိတ်ကျင်း မဲဆန္ဒနယ်,5f3f901b97d7fe284063b106,အမျိုးသားဒီမိုကရေစီအင်အားစုပါတီ,5f3f9035c749de0ddc9de052,12.247259440%
Mandalay,ဝမ်းတွင်း မဲဆန္ဒနယ်,5f3f901b97d7fe284063b116,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,5f3f9035c749de0ddc9de02e,24.392688039%
Mandalay,ဝမ်းတွင်း မဲဆန္ဒနယ်,5f3f901b97d7fe284063b116,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,5f3f9035c749de0ddc9de04c,62.036426191%
Mandalay,ဝမ်းတွင်း မဲဆန္ဒနယ်,5f3f901b97d7fe284063b116,အမျိုးသားဒီမိုကရေစီအင်အားစုပါတီ,5f3f9035c749de0ddc9de052,13.570885769%
Mandalay,ရမည်းသင်း မဲဆန္ဒနယ်,5f3f901b97d7fe284063b111,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,5f3f9035c749de0ddc9de02e,13.436995534%
Mandalay,ရမည်းသင်း မဲဆန္ဒနယ်,5f3f901b97d7fe284063b111,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,5f3f9035c749de0ddc9de04c,79.338501965%
Mandalay,ရမည်းသင်း မဲဆန္ဒနယ်,5f3f901b97d7fe284063b111,အမျိုးသားဒီမိုကရေစီအင်အားစုပါတီ,5f3f9035c749de0ddc9de052,7.224502501%
Mandalay,မိုးကုတ် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b105,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,5f3f9035c749de0ddc9de02e,13.729304877%
Mandalay,မိုးကုတ် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b105,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,5f3f9035c749de0ddc9de04c,53.090406801%
Mandalay,မိုးကုတ် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b105,အမျိုးသားဒီမိုကရေစီအင်အားစုပါတီ,5f3f9035c749de0ddc9de052,33.180288321%
Mandalay,မိတ္ထီလာ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b113,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,5f3f9035c749de0ddc9de02e,15.151160218%
Mandalay,မိတ္ထီလာ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b113,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,5f3f9035c749de0ddc9de04c,76.232121709%
Mandalay,မိတ္ထီလာ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b113,အမျိုးသားနိုင်ငံရေးမဟာမိတ်များအဖွဲ့ချုပ်ပါတီ,5f3f9035c749de0ddc9de03f,8.616718073%
Mandalay,မဟာအောင်မြေ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0fd,၈၈ မျိုးဆက်ကျောင်းသားလူငယ်များ (ပြည်ထောင်စုမြန်မာနိုင်ငံ) ပါတီ,5f3f9035c749de0ddc9de03d,6.364104545%
Mandalay,မဟာအောင်မြေ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0fd,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,5f3f9035c749de0ddc9de02e,12.296897129%
Mandalay,မဟာအောင်မြေ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b0fd,ဒီမိုကရက်တစ်ပါတီ (မြန်မာ),5f3f9035c749de0ddc9de032,9.877687653%
