Seat Name En,Party Name Pretty En,Uec Id (Parties.Csv),% of Total Valid Total Votes
Myaung Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,74.716713881%
Myanaung Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,75.357056851%
Myanaung Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,74.127906977%
Myaing Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,80.979420412%
Myaing Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,90.874953641%
Muse Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,54.036754889%
Muse Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,21.912862072%
Munaung Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,38.625592417%
Munaung Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,26.206422806%
Mudon Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,32.419853426%
Mudon Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,63.660555884%
Mrauk-U Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,15.025268088%
Mrauk-U Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,18.919554035%
Monywa Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,66.957828810%
Monywa Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,66.520390758%
Monyo Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,45.097207724%
Monyo Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,46.448440141%
Mongyawng Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,31.125182660%
Mongyawng Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,30.338072240%
Mongyang Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,88.958660387%
Mongyang Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,57.586206897%
Mongyai Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,30.667069122%
Mongyai Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,35.456790123%
Mongton Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,47.944162437%
Mongton Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,82.719823896%
Mongping Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,74.093176630%
Mongping Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,49.908476485%
Mongpan Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,52.446351931%
Mongpan Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,39.199575934%
Mongnai Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,38.180909545%
Mongnai Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,27.580821490%
Mongmit Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,25.160483535%
Mongmit Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,63.736411220%
Mongkhet Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,76.777420507%
Mongkhet Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,74.071991001%
Mongkaing Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,31.155331155%
Mongkaing Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,18.327974277%
Monghsu Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,60.796683490%
Monghsu Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,49.201127820%
Monghsat Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,81.872136610%
Monghsat Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,79.597214380%
Monghpyak Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,72.733516484%
Monghpyak Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,58.347910593%
Momauk Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,42.943681401%
Momauk Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,32.921241463%
Mohnyin Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,49.679673850%
Mohnyin Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,56.186013193%
Mogoke Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,61.361572125%
Mogoke Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,54.313502075%
Mogaung Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,76.564426940%
Mogaung Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,55.081683546%
Minhla Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,63.277087716%
Minhla Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,58.994597205%
Mingin Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,77.083404751%
Mingin Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,72.132162340%
Mingalartaungnyunt Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,52.115797958%
Mingalartaungnyunt Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,44.773241122%
Mingaladon Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,63.234416940%
Mingaladon Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,57.119623450%
Mindon Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,68.231848935%
Mindon Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,70.648895807%
Mindat Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,62.513608322%
Mindat Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,39.569133398%
Minbya Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,25.190277437%
Minbya Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,30.512016719%
Minbu Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,58.355375923%
Minbu Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,76.308202841%
Mese Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,86.979560939%
Mese Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,95.253576073%
Meiktila Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,81.988265102%
Meiktila Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,76.781729886%
Mayangone Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,64.371023816%
Mayangone Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,55.846422339%
Mawlamyinegyun Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,55.075276099%
Mawlamyinegyun Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,64.623209914%
Mawlamyine Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,51.447661470%
Mawlamyine Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,37.755365917%
Mawlaik Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,42.985047074%
Mawlaik Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,51.230368691%
Mawkmai Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,84.597358330%
Mawkmai Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,27.276473012%
Maungdaw Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,60.734696688%
Maungdaw Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,63.484791988%
Maubin Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,73.432729761%
Maubin Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,82.245128942%
Matupi Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,13.317737489%
Matupi Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,42.815877749%
Mansi Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,20.027881041%
Mansi Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,45.547290117%
Mahlaing Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,85.179568833%
Mahlaing Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,85.243632337%
Mahaaungmyay Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,51.619307606%
Mahaaungmyay Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,53.285317159%
Magway Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,69.642784408%
Magway Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,73.750658869%
Madaya Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,62.199230509%
Madaya Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,61.063437953%
Machanbaw Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,39.551192146%
Machanbaw Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,57.534824821%
Mabein Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,66.635140815%
Mabein Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,55.169835505%
Loilen Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,40.256715771%
Loilen Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,56.962728434%
Loikaw Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,65.518609110%
Loikaw Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,69.196625216%
Letpadan Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,51.154498663%
Letpadan Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,56.420786198%
Lemyethna Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,
Lemyethna Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,60.280566635%
Lay Shi Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,86.567967699%
Lay Shi Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,75.130168453%
Lawksawk Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,73.300042499%
Lawksawk Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,71.958687248%
Launglon Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,63.942531164%
Launglon Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,67.854690718%
Laukkaing Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,
Laukkaing Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,
Latha Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,52.852094902%
Latha Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,57.356656948%
Lashio Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,46.389456098%
Lashio Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,43.871860455%
Lanmadaw Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,46.820809249%
Lanmadaw Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,50.799396682%
Langkho Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,49.372132335%
Langkho Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,34.762896704%
Laihka Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,17.321428571%
Laihka Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,16.943939606%
Lahe Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,
Lahe Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,
Labutta Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,56.369726393%
Labutta Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,48.304391129%
Kyunsu Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,
Kyunsu Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,
Kyunhla Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,72.136001634%
Kyonpyaw Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,60.056403234%
Kyonpyaw Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,56.550287476%
Kyethi Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,40.182106097%
Kyethi Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,12.298682284%
Kyeemyindaing Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,58.944079401%
Kyeemyindaing Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,53.728180809%
Kyaunggon Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,57.256216269%
Kyaunggon Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,56.577565075%
Kyauktaw Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,16.813305460%
Kyauktaw Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,12.765509989%
Kyauktan Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,44.521806940%
Kyauktan Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,63.831895547%
Kyauktaga Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,53.914480854%
Kyauktaga Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,52.837247601%
Kyauktada Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,47.699757869%
Kyauktada Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,62.257074668%
Kyaukse Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,91.464416900%
Kyaukse Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,86.471449881%
Kyaukpyu Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,35.949068616%
Kyaukpyu Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,39.174928046%
Kyaukpadaung Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,78.085568869%
Kyaukpadaung Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,70.960559365%
Kyaukme Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,21.684970510%
Kyaukme Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,33.684366218%
Kyaukkyi Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,29.515186146%
Kyaukkyi Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,36.197745539%
Kyangin Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,49.289869306%
Kyangin Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,50.578519326%
Kyainseikgyi Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,
Kyainseikgyi Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,75.660964230%
Kyaikto Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,55.305028503%
Kyaikto Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,56.555517095%
Kyaikmaraw Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,31.935898003%
Kyaikmaraw Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,43.901821862%
Kyaiklat Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,57.347543448%
Kyaiklat Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,65.117459822%
Kutkai Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,72.515266066%
Kutkai Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,45.390093369%
Kunlong Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,63.951243061%
Kunlong Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,79.553345960%
Kunhing Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,50.046486917%
Kunhing Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,31.711121510%
Kungyangon Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,88.650094087%
Kungyangon Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,83.159089551%
Konkyan Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,
Konkyan Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,
Khin-U Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,79.392528254%
Khin-U Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,80.035691018%
Khaunglanhpu Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,48.490945674%
Khaunglanhpu Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,53.732842317%
Kengtung Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,66.896180437%
Kengtung Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,60.302348393%
Kayan Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,69.874267753%
Kayan Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,76.206576505%
Kawthoung Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,71.764609793%
Kawthoung Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,58.375100241%
Kawlin Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,39.478878800%
Kawlin Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,60.502773055%
Kawkareik Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,32.699226666%
Kawkareik Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,41.671094110%
Kawhmu Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,64.047369395%
Kawhmu Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,71.327131069%
Kawa Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,64.515754207%
Kawa Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,65.556951424%
Katha Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,59.673675134%
Katha Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,57.802814705%
Kanpetlet Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,30.081691494%
Kanpetlet Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,36.968152866%
Kani Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,89.020461471%
Kani Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,92.952101386%
Kangyidaunt Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,52.326001536%
Kangyidaunt Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,43.789929616%
Kanbalu Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,78.547233040%
Kanbalu Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,85.685969567%
Kamma Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,40.184757506%
Kamma Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,50.584207147%
Kamaryut Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,54.771118452%
Kamaryut Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,46.438992042%
Kalewa Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,58.502830782%
Kalewa Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,32.879120879%
Kale Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,46.723360057%
Kale Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,39.692766073%
Kalaw Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,62.814323074%
Kalaw Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,62.422322408%
Insein Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,56.923103454%
Insein Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,57.760668497%
Ingapu Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,79.652325356%
Ingapu Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,
Indaw Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,48.970736096%
Indaw Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,49.610981935%
Htantabin Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,66.009659081%
Htantabin Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,61.709348966%
Hsipaw Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,25.821967224%
Hsipaw Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,37.793322077%
Hseni Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,25.822058955%
Hseni Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,53.892079807%
Hpruso Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,74.647070199%
Hpruso Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,66.840104062%
Hpasawng Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,96.877033182%
Hpasawng Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,94.333333333%
Hpapun Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,51.255319149%
Hpapun Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,
Hpakant Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,69.269330641%
Hpakant Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,50.154786474%
Hpa-An Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,78.280535084%
Hpa-An Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,32.146055119%
Homalin Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,56.519142724%
Homalin Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,49.277665925%
Hmawbi Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,66.509077522%
Hmawbi Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,60.615116424%
Hlegu Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,80.188162579%
Hlegu Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,78.526867728%
Hlaingtharya Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,46.287433338%
Hlaingtharya Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,34.583702790%
Hlaingbwe Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,23.923710768%
Hlaing Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,51.736185383%
Hlaing Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,55.771729467%
Hkamti Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,66.311263972%
Hkamti Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,82.267897579%
Hinthada Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,75.637207722%
Hinthada Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,78.722682998%
Hakha Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,28.366933079%
Hakha Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,34.592353754%
Gyobingauk Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,47.013720743%
Gyobingauk Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,44.848286042%
Gwa Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,52.892035398%
Gwa Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,54.198473282%
Gangaw Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,49.537621466%
Gangaw Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,48.497440530%
Falam Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,39.552683897%
Falam Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,35.889627169%
Einme Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,44.432261209%
Einme Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,49.734063510%
Demoso Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,78.957140647%
Demoso Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,80.693501781%
Dedaye Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,61.470928933%
Dedaye Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,81.495061359%
Dawei Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,58.730317587%
Dawei Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,51.032937858%
Dawbon Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,60.330799700%
Dawbon Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,48.648465091%
Danubyu Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,65.772120200%
Danubyu Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,65.173586331%
Dala Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,71.240499889%
