ST,Seat Name Mm,_Id (Hluttawseats.Csv),Party Name Pretty Mm,Uec Party Id,% of Total Valid Total Votes
Chin,မင်းတပ် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b55b,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,5f3f9035c749de0ddc9de04c,33.495570914%
Chin,မင်းတပ် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b55b,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,5f3f9035c749de0ddc9de05b,42.855056945%
Chin,ဖလမ်း မဲဆန္ဒနယ်,5f3f901b97d7fe284063b556,ချင်းတိုးတက်ရေးပါတီ,5f3f9035c749de0ddc9de046,9.814879497%
Chin,ဖလမ်း မဲဆန္ဒနယ်,5f3f901b97d7fe284063b556,ချင်းအမျိုးသားပါတီ,5f3f9035c749de0ddc9de041,5.946559553%
Chin,ဖလမ်း မဲဆန္ဒနယ်,5f3f901b97d7fe284063b556,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,5f3f9035c749de0ddc9de04c,22.467691233%
Chin,ဖလမ်း မဲဆန္ဒနယ်,5f3f901b97d7fe284063b556,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,5f3f9035c749de0ddc9de05b,61.770869717%
Chin,ပလက်ဝ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b55e,ချင်းတိုးတက်ရေးပါတီ,5f3f9035c749de0ddc9de046,4.499936621%
Chin,ပလက်ဝ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b55e,ချင်းအမျိုးသားဒီမိုကရက်တစ်ပါတီ,5f3f9035c749de0ddc9de041,3.752059830%
Chin,ပလက်ဝ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b55e,ခူမီး (ခမီး) အမျိုးသားပါတီ,5f3f9035c749de0ddc9de078,12.623061647%
Chin,ပလက်ဝ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b55e,ညီညွတ်သောဒီမိုကရက်တစ်ပါတီ,5f3f9035c749de0ddc9de03c,1.842227574%
Chin,ပလက်ဝ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b55e,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,5f3f9035c749de0ddc9de02e,1.451388009%
Chin,ပလက်ဝ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b55e,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,5f3f9035c749de0ddc9de04c,12.323065872%
Chin,ပလက်ဝ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b55e,ရခိုင်အမျိုးသားပါတီ,5f3f9035c749de0ddc9de076,16.178645371%
Chin,ပလက်ဝ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b55e,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,5f3f9035c749de0ddc9de05b,47.329615076%
Chin,ထန်တလန် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b558,ချင်းဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,5f3f9035c749de0ddc9de077,5.697801735%
Chin,ထန်တလန် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b558,ချင်းအမျိုးသားပါတီ,5f3f9035c749de0ddc9de041,25.103175272%
Chin,ထန်တလန် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b558,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,5f3f9035c749de0ddc9de04c,30.489345574%
Chin,ထန်တလန် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b558,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,5f3f9035c749de0ddc9de05b,38.709677419%
Chin,တီးတိန် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b559,ချင်းတိုးတက်ရေးပါတီ,5f3f9035c749de0ddc9de046,2.550719758%
Chin,တီးတိန် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b559,ချင်းဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,5f3f9035c749de0ddc9de077,11.951062098%
Chin,တီးတိန် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b559,ချင်းအမျိုးသားပါတီ,5f3f9035c749de0ddc9de041,6.204225945%
Chin,တီးတိန် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b559,ဇိုမီးဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,5f3f9035c749de0ddc9de067,44.958891040%
Chin,တီးတိန် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b559,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,5f3f9035c749de0ddc9de02e,2.455313298%
Chin,တီးတိန် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b559,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,5f3f9035c749de0ddc9de04c,31.879787861%
Chin,တွန်းဇံ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b55a,ချင်းအမျိုးသားဒီမိုကရက်တစ်ပါတီ,5f3f9035c749de0ddc9de041,8.638988606%
Chin,တွန်းဇံ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b55a,ဇိုတိုင်းရင်းသားဒေသဖွံ့ဖြိုးရေးပါတီ,5f3f9035c749de0ddc9de08a,4.502887467%
Chin,တွန်းဇံ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b55a,ဇိုမီးဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,5f3f9035c749de0ddc9de067,35.063212112%
Chin,တွန်းဇံ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b55a,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,5f3f9035c749de0ddc9de04c,20.703917590%
Chin,တွန်းဇံ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b55a,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,5f3f9035c749de0ddc9de05b,31.090994225%
Chin,ကန်ပက်လက် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b55d,ချင်းဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,5f3f9035c749de0ddc9de077,8.199697428%
Chin,ကန်ပက်လက် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b55d,ချင်းအမျိုးသားဒီမိုကရက်တစ်ပါတီ,5f3f9035c749de0ddc9de041,16.348966213%
Chin,ကန်ပက်လက် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b55d,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,5f3f9035c749de0ddc9de04c,37.801311145%
Chin,ကန်ပက်လက် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b55d,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,5f3f9035c749de0ddc9de05b,37.650025214%
Kachin,အင်ဂျန်းယန် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b53b,ကချင်ပြည်နယ်ဒီမိုကရေစီပါတီ,5f3f9035c749de0ddc9de06f,43.731490622%
Kachin,အင်ဂျန်းယန် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b53b,ကချင်အမျိုးသားကွန်ဂရက်ပါတီ,5f3f9035c749de0ddc9de070,6.515301086%
Kachin,အင်ဂျန်းယန် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b53b,စည်းလုံးညီညွတ်ရေးနှင့်ဒီမိုကရေစီပါတီ ကချင်ပြည်နယ်,5f3f9035c749de0ddc9de054,27.443237907%
Kachin,အင်ဂျန်းယန် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b53b,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,5f3f9035c749de0ddc9de02e,1.875616979%
Kachin,အင်ဂျန်းယန် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b53b,အမျိုးသားဒီမိုကရေစီအင်အားစုပါတီ,5f3f9035c749de0ddc9de052,3.257650543%
Kachin,အင်ဂျန်းယန် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b53b,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,5f3f9035c749de0ddc9de05b,17.176702863%
Kachin,ဝိုင်းမော် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b537,ကချင်ဒီမိုကရက်တစ်ပါတီ,5f3f9035c749de0ddc9de074,3.588482130%
Kachin,ဝိုင်းမော် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b537,ကချင်ပြည်နယ်ဒီမိုကရေစီပါတီ,5f3f9035c749de0ddc9de06f,6.016977765%
Kachin,ဝိုင်းမော် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b537,ကချင်အမျိုးသားကွန်ဂရက်ပါတီ,5f3f9035c749de0ddc9de070,5.529831669%
Kachin,ဝိုင်းမော် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b537,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,5f3f9035c749de0ddc9de02e,10.092605990%
Kachin,ဝိုင်းမော် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b537,တိုင်းလိုင် (ရှမ်းနီ) အမျိုးသားများဖွံ့ဖြိုးတိုးတက်ရေးပါတီ,5f3f9035c749de0ddc9de061,2.691361597%
Kachin,ဝိုင်းမော် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b537,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,5f3f9035c749de0ddc9de04c,23.320310616%
Kachin,ဝိုင်းမော် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b537,ရှမ်းတိုင်းရင်းသားများဒီမိုကရက်တစ်ပါတီ,5f3f9035c749de0ddc9de03b,4.972748758%
Kachin,ဝိုင်းမော် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b537,ရှမ်းတိုင်းရင်းသားများဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,5f3f9035c749de0ddc9de064,7.128731973%
Kachin,ဝိုင်းမော် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b537,လော်ဝေါ်အမျိုးသားစည်းလုံးညီညွတ်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,5f3f9035c749de0ddc9de085,4.842521584%
Kachin,ဝိုင်းမော် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b537,အမျိုးသားဒီမိုကရေစီအင်အားစုပါတီ,5f3f9035c749de0ddc9de052,1.562726089%
Kachin,ဝိုင်းမော် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b537,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,5f3f9035c749de0ddc9de05b,30.253701828%
Kachin,ရွှေကူ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b542,ကချင်ပြည်နယ်ဒီမိုကရေစီပါတီ,5f3f9035c749de0ddc9de06f,4.566715903%
Kachin,ရွှေကူ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b542,ညီညွတ်သောဒီမိုကရက်တစ်ပါတီ,5f3f9035c749de0ddc9de03c,0.768094535%
Kachin,ရွှေကူ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b542,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,5f3f9035c749de0ddc9de02e,4.290989660%
Kachin,ရွှေကူ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b542,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,5f3f9035c749de0ddc9de04c,30.172328902%
Kachin,ရွှေကူ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b542,ရှမ်းတိုင်းရင်းသားများဒီမိုကရက်တစ်ပါတီ,5f3f9035c749de0ddc9de03b,2.166420483%
Kachin,ရွှေကူ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b542,အမျိုးသားဒီမိုကရေစီအင်အားစုပါတီ,5f3f9035c749de0ddc9de052,1.890694239%
Kachin,ရွှေကူ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b542,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,5f3f9035c749de0ddc9de05b,56.144756278%
Kachin,မိုးမောက် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b540,ကချင်ပြည်နယ်ဒီမိုကရေစီပါတီ,5f3f9035c749de0ddc9de06f,7.102262699%
Kachin,မိုးမောက် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b540,ကချင်အမျိုးသားကွန်ဂရက်ပါတီ,5f3f9035c749de0ddc9de070,7.035193618%
Kachin,မိုးမောက် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b540,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,5f3f9035c749de0ddc9de02e,2.876910586%
Kachin,မိုးမောက် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b540,တိုင်းလိုင် (ရှမ်းနီ) အမျိုးသားများဖွံ့ဖြိုးတိုးတက်ရေးပါတီ,5f3f9035c749de0ddc9de061,3.738218786%
Kachin,မိုးမောက် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b540,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,5f3f9035c749de0ddc9de04c,21.744502100%
Kachin,မိုးမောက် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b540,ရှမ်းတိုင်းရင်းသားများဒီမိုကရက်တစ်ပါတီ,5f3f9035c749de0ddc9de03b,11.888877122%
Kachin,မိုးမောက် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b540,ရှမ်းတိုင်းရင်းသားများဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,5f3f9035c749de0ddc9de064,14.038617671%
Kachin,မိုးမောက် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b540,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,5f3f9035c749de0ddc9de05b,31.575417417%
Kachin,မိုးညှင်း မဲဆန္ဒနယ်,5f3f901b97d7fe284063b53c,တိုင်းလိုင် (ရှမ်းနီ) အမျိုးသားများဖွံ့ဖြိုးတိုးတက်ရေးပါတီ,5f3f9035c749de0ddc9de061,11.905569779%
Kachin,မိုးညှင်း မဲဆန္ဒနယ်,5f3f901b97d7fe284063b53c,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,5f3f9035c749de0ddc9de04c,26.974922114%
Kachin,မိုးညှင်း မဲဆန္ဒနယ်,5f3f901b97d7fe284063b53c,ရှမ်းတိုင်းရင်းသားများဒီမိုကရက်တစ်ပါတီ,5f3f9035c749de0ddc9de03b,3.464018014%
Kachin,မိုးညှင်း မဲဆန္ဒနယ်,5f3f901b97d7fe284063b53c,အမျိုးသားဒီမိုကရေစီအင်အားစုပါတီ,5f3f9035c749de0ddc9de052,2.314486361%
Kachin,မိုးညှင်း မဲဆန္ဒနယ်,5f3f901b97d7fe284063b53c,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,5f3f9035c749de0ddc9de05b,55.341003732%
Kachin,မိုးကောင်း မဲဆန္ဒနယ်,5f3f901b97d7fe284063b53d,ကချင်ပြည်နယ်ဒီမိုကရေစီပါတီ,5f3f9035c749de0ddc9de06f,7.371721072%
Kachin,မိုးကောင်း မဲဆန္ဒနယ်,5f3f901b97d7fe284063b53d,တိုင်းလိုင် (ရှမ်းနီ) အမျိုးသားများဖွံ့ဖြိုးတိုးတက်ရေးပါတီ,5f3f9035c749de0ddc9de061,5.781186348%
Kachin,မိုးကောင်း မဲဆန္ဒနယ်,5f3f901b97d7fe284063b53d,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,5f3f9035c749de0ddc9de04c,33.565950513%
Kachin,မိုးကောင်း မဲဆန္ဒနယ်,5f3f901b97d7fe284063b53d,ရှမ်းတိုင်းရင်းသားများဒီမိုကရက်တစ်ပါတီ,5f3f9035c749de0ddc9de03b,5.538532386%
Kachin,မိုးကောင်း မဲဆန္ဒနယ်,5f3f901b97d7fe284063b53d,အမျိုးသားဒီမိုကရေစီအင်အားစုပါတီ,5f3f9035c749de0ddc9de052,2.934873094%
Kachin,မိုးကောင်း မဲဆန္ဒနယ်,5f3f901b97d7fe284063b53d,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,5f3f9035c749de0ddc9de05b,44.807736588%
Kachin,မြစ်ကြီးနား မဲဆန္ဒနယ်,5f3f901b97d7fe284063b536,ကချင်ဒီမိုကရက်တစ်ပါတီ,5f3f9035c749de0ddc9de074,3.525440036%
Kachin,မြစ်ကြီးနား မဲဆန္ဒနယ်,5f3f901b97d7fe284063b536,ကချင်ပြည်နယ်ဒီမိုကရေစီပါတီ,5f3f9035c749de0ddc9de06f,6.183264468%
Kachin,မြစ်ကြီးနား မဲဆန္ဒနယ်,5f3f901b97d7fe284063b536,ကချင်အမျိုးသားကွန်ဂရက်ပါတီ,5f3f9035c749de0ddc9de070,1.790208829%
Kachin,မြစ်ကြီးနား မဲဆန္ဒနယ်,5f3f901b97d7fe284063b536,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,5f3f9035c749de0ddc9de02e,2.540996985%
Kachin,မြစ်ကြီးနား မဲဆန္ဒနယ်,5f3f901b97d7fe284063b536,တိုင်းလိုင် (ရှမ်းနီ) အမျိုးသားများဖွံ့ဖြိုးတိုးတက်ရေးပါတီ,5f3f9035c749de0ddc9de061,3.375969625%
Kachin,မြစ်ကြီးနား မဲဆန္ဒနယ်,5f3f901b97d7fe284063b536,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,5f3f9035c749de0ddc9de04c,28.138234359%
Kachin,မြစ်ကြီးနား မဲဆန္ဒနယ်,5f3f901b97d7fe284063b536,ပြည်ထောင်စုမြန်မာနိုင်ငံအမျိုးသားနိုင်ငံရေးအဖွဲ့ချုပ်ပါတီ,5f3f9035c749de0ddc9de03e,0.592727491%
Kachin,မြစ်ကြီးနား မဲဆန္ဒနယ်,5f3f901b97d7fe284063b536,ရှမ်းတိုင်းရင်းသားများဒီမိုကရက်တစ်ပါတီ,5f3f9035c749de0ddc9de03b,1.871816237%
Kachin,မြစ်ကြီးနား မဲဆန္ဒနယ်,5f3f901b97d7fe284063b536,လီဆူအမျိုးသားဖွံ့ဖြိုးတိုးတက်ရေးပါတီ (ဒူးလေးပါတီ),5f3f9035c749de0ddc9de071,3.809777427%
Kachin,မြစ်ကြီးနား မဲဆန္ဒနယ်,5f3f901b97d7fe284063b536,လော်ဝေါ်အမျိုးသားစည်းလုံးညီညွတ်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,5f3f9035c749de0ddc9de085,1.103847575%
Kachin,မြစ်ကြီးနား မဲဆန္ဒနယ်,5f3f901b97d7fe284063b536,အမျိုးသားဒီမိုကရေစီအင်အားစုပါတီ,5f3f9035c749de0ddc9de052,2.575357999%
Kachin,မြစ်ကြီးနား မဲဆန္ဒနယ်,5f3f901b97d7fe284063b536,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,5f3f9035c749de0ddc9de05b,44.492358970%
Kachin,မံစီ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b541,ကချင်ဒီမိုကရက်တစ်ပါတီ,5f3f9035c749de0ddc9de074,1.120720085%
Kachin,မံစီ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b541,ကချင်ပြည်နယ်ဒီမိုကရေစီပါတီ,5f3f9035c749de0ddc9de06f,6.455171197%
Kachin,မံစီ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b541,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,5f3f9035c749de0ddc9de02e,2.717966820%
Kachin,မံစီ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b541,တိုင်းလိုင် (ရှမ်းနီ) အမျိုးသားများဖွံ့ဖြိုးတိုးတက်ရေးပါတီ,5f3f9035c749de0ddc9de061,5.025591246%
Kachin,မံစီ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b541,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,5f3f9035c749de0ddc9de04c,24.576420755%
Kachin,မံစီ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b541,ရှမ်းတိုင်းရင်းသားများဒီမိုကရက်တစ်ပါတီ,5f3f9035c749de0ddc9de03b,10.655665372%
Kachin,မံစီ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b541,ရှမ်းတိုင်းရင်းသားများဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,5f3f9035c749de0ddc9de064,19.153723968%
Kachin,မံစီ မဲဆန္ဒနယ်,5f3f901b97d7fe284063b541,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,5f3f9035c749de0ddc9de05b,30.294740558%
Kachin,မချမ်းဘော မဲဆန္ဒနယ်,5f3f901b97d7fe284063b544,ကချင်ဒီမိုကရက်တစ်ပါတီ,5f3f9035c749de0ddc9de074,9.316220403%
Kachin,မချမ်းဘော မဲဆန္ဒနယ်,5f3f901b97d7fe284063b544,ကချင်ပြည်နယ်ဒီမိုကရေစီပါတီ,5f3f9035c749de0ddc9de06f,11.219296304%
Kachin,မချမ်းဘော မဲဆန္ဒနယ်,5f3f901b97d7fe284063b544,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,5f3f9035c749de0ddc9de02e,14.361584421%
Kachin,မချမ်းဘော မဲဆန္ဒနယ်,5f3f901b97d7fe284063b544,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,5f3f9035c749de0ddc9de04c,33.901305599%
Kachin,မချမ်းဘော မဲဆန္ဒနယ်,5f3f901b97d7fe284063b544,အမျိုးသားဒီမိုကရေစီအင်အားစုပါတီ,5f3f9035c749de0ddc9de052,1.084310688%
Kachin,မချမ်းဘော မဲဆန္ဒနယ်,5f3f901b97d7fe284063b544,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,5f3f9035c749de0ddc9de05b,30.117282585%
Kachin,ဗန်းမော် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b53f,ကချင်ပြည်နယ်ဒီမိုကရေစီပါတီ,5f3f9035c749de0ddc9de06f,2.607949294%
Kachin,ဗန်းမော် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b53f,ကချင်အမျိုးသားကွန်ဂရက်ပါတီ,5f3f9035c749de0ddc9de070,1.302324046%
Kachin,ဗန်းမော် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b53f,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,5f3f9035c749de0ddc9de02e,4.646441305%
Kachin,ဗန်းမော် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b53f,တိုင်းလိုင် (ရှမ်းနီ) အမျိုးသားများဖွံ့ဖြိုးတိုးတက်ရေးပါတီ,5f3f9035c749de0ddc9de061,3.816189093%
Kachin,ဗန်းမော် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b53f,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,5f3f9035c749de0ddc9de04c,27.058299221%
Kachin,ဗန်းမော် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b53f,ရှမ်းတိုင်းရင်းသားများဒီမိုကရက်တစ်ပါတီ,5f3f9035c749de0ddc9de03b,7.175161759%
Kachin,ဗန်းမော် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b53f,အမျိုးသားတိုးတက်ရေးပါတီ,5f3f9035c749de0ddc9de08b,2.170540077%
Kachin,ဗန်းမော် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b53f,အမျိုးသားဒီမိုကရေစီအင်အားစုပါတီ,5f3f9035c749de0ddc9de052,1.170275980%
Kachin,ဗန်းမော် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b53f,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,5f3f9035c749de0ddc9de05b,50.052819226%
Kachin,ဖားကန့် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b53e,ကချင်ပြည်နယ်ဒီမိုကရေစီပါတီ,5f3f9035c749de0ddc9de06f,9.800133740%
Kachin,ဖားကန့် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b53e,ကချင်အမျိုးသားကွန်ဂရက်ပါတီ,5f3f9035c749de0ddc9de070,7.351957798%
Kachin,ဖားကန့် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b53e,တိုင်းလိုင် (ရှမ်းနီ) အမျိုးသားများဖွံ့ဖြိုးတိုးတက်ရေးပါတီ,5f3f9035c749de0ddc9de061,5.854818337%
Kachin,ဖားကန့် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b53e,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,5f3f9035c749de0ddc9de04c,15.201723754%
Kachin,ဖားကန့် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b53e,အမျိုးသားဒီမိုကရေစီအင်အားစုပါတီ,5f3f9035c749de0ddc9de052,4.792332268%
Kachin,ဖားကန့် မဲဆန္ဒနယ်,5f3f901b97d7fe284063b53e,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,5f3f9035c749de0ddc9de05b,56.999034104%
Kachin,ပူတာအို မဲဆန္ဒနယ်,5f3f901b97d7fe284063b543,ကချင်ဒီမိုကရက်တစ်ပါတီ,5f3f9035c749de0ddc9de074,18.077416988%
Kachin,ပူတာအို မဲဆန္ဒနယ်,5f3f901b97d7fe284063b543,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,5f3f9035c749de0ddc9de02e,5.331131902%
Kachin,ပူတာအို မဲဆန္ဒနယ်,5f3f901b97d7fe284063b543,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,5f3f9035c749de0ddc9de04c,17.677490369%
Kachin,ပူတာအို မဲဆန္ဒနယ်,5f3f901b97d7fe284063b543,လီဆူအမျိုးသားဖွံ့ဖြိုးတိုးတက်ရေးပါတီ (ဒူးလေးပါတီ),5f3f9035c749de0ddc9de071,12.346358466%
Kachin,ပူတာအို မဲဆန္ဒနယ်,5f3f901b97d7fe284063b543,အမျိုးသားဒီမိုကရေစီအင်အားစုပါတီ,5f3f9035c749de0ddc9de052,1.676756558%
Kachin,ပူတာအို မဲဆန္ဒနယ်,5f3f901b97d7fe284063b543,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,5f3f9035c749de0ddc9de05b,44.890845716%
Kachin,နောင်မွန်း မဲဆန္ဒနယ်,5f3f901b97d7fe284063b545,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,5f3f9035c749de0ddc9de04c,57.023875625%
Kachin,နောင်မွန်း မဲဆန္ဒနယ်,5f3f901b97d7fe284063b545,အမျိုးသားဒီမိုကရေစီအင်အားစုပါတီ,5f3f9035c749de0ddc9de052,3.331482510%
Kachin,နောင်မွန်း မဲဆန္ဒနယ်,5f3f901b97d7fe284063b545,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,5f3f9035c749de0ddc9de05b,39.644641866%
